R1,R2,CTest1,CTest2,VJump1,VJump2,30m,PH1,PH2,PH3,PH4,PH5,PHA,PHB,PHV,PHF,Reac1,Reac2,Reac3,Reac4,RA,RB,RV,RF,S1,S2,S3,S4,SA,SB,SV,SF,PS1,PS2,PS3,PS4,PSA,PSB,PSV,PSF,Branch
5.0,5.0,68.89,-1.0,43.702023,43.036045,4.53,2,2,2,3,3,19.68,19.2,18.24,16.8,1,3,3,4,16.5,15.4,17.6,16.5,2,3,4,4,7.2,13.7,9.1,13.7,1,3,5,3,10.8,6.6,9.6,8.4,4
8.0,6.5,32.34,30.75,28.597296,13.839144,4.68,2,3,5,3,2,24.6,24.0,22.8,21.0,1,2,2,5,15.0,14.0,16.0,15.0,1,1,2,5,5.0,9.4,6.3,9.4,2,3,2,5,10.8,6.6,9.6,8.4,4
7.0,6.5,28.18,27.81,37.48702,32.891994,3.77,3,2,1,3,5,22.96,22.4,21.28,19.6,5,2,3,2,18.0,16.8,19.2,18.0,3,2,5,4,7.7,14.7,9.8,14.7,3,3,5,2,11.7,7.2,10.4,9.1,1
6.5,6.5,55.15,-1.0,37.572346,33.356144,5.21,4,3,3,2,3,24.6,24.0,22.8,21.0,5,1,5,3,21.0,19.6,22.4,21.0,1,3,3,1,4.4,8.4,5.6,8.4,1,3,3,4,9.9,6.0,8.8,7.7,3
6.5,7.0,56.36,-1.0,27.774395,35.61297,5.17,2,1,4,3,2,19.68,19.2,18.24,16.8,5,2,3,4,21.0,19.6,22.4,21.0,4,1,2,3,5.5,10.5,7.0,10.5,3,3,5,1,10.8,6.6,9.6,8.4,3
6.0,5.5,28.53,26.69,29.432209,33.786972,4.15,1,1,1,2,2,11.48,11.2,10.64,9.8,2,4,3,5,21.0,19.6,22.4,21.0,5,3,1,3,6.6,12.6,8.4,12.6,2,2,3,2,8.1,5.0,7.2,6.3,5
7.0,7.0,27.55,28.62,40.97517,35.778873,4.46,2,5,1,3,4,24.6,24.0,22.8,21.0,5,2,2,3,18.0,16.8,19.2,18.0,4,3,3,3,7.2,13.7,9.1,13.7,2,5,2,5,12.6,7.7,11.2,9.8,1
7.5,6.5,74.56,-1.0,-2.0,36.925278,4.86,3,4,2,1,1,18.04,17.6,16.72,15.4,1,5,1,1,12.0,11.2,12.8,12.0,2,3,2,2,5.0,9.4,6.3,9.4,3,4,3,4,12.6,7.7,11.2,9.8,4
8.0,7.0,64.79,-1.0,30.052801,26.84222,5.34,5,4,5,3,1,29.52,28.8,27.36,25.2,2,3,2,4,16.5,15.4,17.6,16.5,2,4,5,4,8.2,15.8,10.5,15.8,5,3,2,1,9.9,6.0,8.8,7.7,4
8.0,7.0,31.92,29.37,41.184937,42.388866,4.36,2,2,4,3,2,21.32,20.8,19.76,18.2,4,3,2,2,16.5,15.4,17.6,16.5,3,3,3,1,5.5,10.5,7.0,10.5,3,2,5,4,12.6,7.7,11.2,9.8,4
8.0,5.0,68.67,-1.0,32.891994,26.963509,5.09,2,4,3,1,5,24.6,24.0,22.8,21.0,4,3,1,4,18.0,16.8,19.2,18.0,5,3,2,3,7.2,13.7,9.1,13.7,3,5,5,5,16.2,9.9,14.4,12.6,1
8.0,6.0,26.47,26.3,42.022896,42.33511,4.12,4,3,1,1,3,19.68,19.2,18.24,16.8,3,3,4,5,22.5,21.0,24.0,22.5,3,1,1,3,4.4,8.4,5.6,8.4,1,1,5,2,8.1,5.0,7.2,6.3,3
7.5,6.0,68.13,-1.0,29.202724,28.089436,5.27,5,5,3,2,1,26.24,25.6,24.32,22.4,1,5,2,1,13.5,12.6,14.4,13.5,2,4,5,5,8.8,16.8,11.2,16.8,3,4,3,2,10.8,6.6,9.6,8.4,4
7.0,6.0,53.51,-1.0,42.00625,43.051735,4.44,1,2,1,4,5,21.32,20.8,19.76,18.2,4,3,1,5,19.5,18.2,20.8,19.5,4,2,4,4,7.7,14.7,9.8,14.7,1,1,2,5,8.1,5.0,7.2,6.3,2
5.5,6.0,30.86,28.15,51.449947,49.738556,4.15,5,4,1,5,3,29.52,28.8,27.36,25.2,5,3,2,1,16.5,15.4,17.6,16.5,5,3,5,5,9.9,18.9,12.6,18.9,5,5,1,3,12.6,7.7,11.2,9.8,4
5.0,5.5,65.77,-1.0,-2.0,34.693966,4.65,2,1,4,2,4,21.32,20.8,19.76,18.2,4,3,3,1,16.5,15.4,17.6,16.5,3,5,4,1,7.2,13.7,9.1,13.7,4,4,1,3,10.8,6.6,9.6,8.4,4
7.5,6.0,49.34,-1.0,31.138077,23.84009,4.95,3,2,2,2,3,19.68,19.2,18.24,16.8,2,5,2,3,18.0,16.8,19.2,18.0,3,1,2,5,6.0,11.6,7.7,11.6,1,1,3,1,5.4,3.3,4.8,4.2,3
8.0,7.0,60.69,-1.0,32.31695,27.723186,4.58,4,3,3,4,1,24.6,24.0,22.8,21.0,4,2,2,1,13.5,12.6,14.4,13.5,1,5,3,2,6.0,11.6,7.7,11.6,1,2,4,1,7.2,4.4,6.4,5.6,4
7.5,5.0,27.02,26.24,37.72,40.67,4.04,5,3,5,4,5,36.08,35.2,33.44,30.8,1,4,2,3,15.0,14.0,16.0,15.0,5,3,4,2,7.7,14.7,9.8,14.7,2,5,3,1,9.9,6.0,8.8,7.7,4
6.0,5.5,28.3,27.39,46.5149,40.3882,4.27,3,5,2,2,5,27.88,27.2,25.84,23.8,4,3,4,1,18.0,16.8,19.2,18.0,3,2,1,1,3.9,7.3,4.9,7.3,4,1,4,5,12.6,7.7,11.2,9.8,3
6.5,5.0,58.98,-1.0,33.90665,30.940567,4.85,1,5,2,2,3,21.32,20.8,19.76,18.2,1,1,3,2,10.5,9.8,11.2,10.5,4,1,4,2,6.0,11.6,7.7,11.6,1,2,4,1,7.2,4.4,6.4,5.6,4
6.5,5.5,60.79,-1.0,35.42439,39.505657,4.68,2,5,1,4,1,21.32,20.8,19.76,18.2,2,5,1,1,13.5,12.6,14.4,13.5,3,4,2,1,5.5,10.5,7.0,10.5,5,3,3,3,12.6,7.7,11.2,9.8,4
5.5,5.5,49.66,-1.0,36.54399,34.693966,5.25,1,2,3,4,3,21.32,20.8,19.76,18.2,5,3,2,3,19.5,18.2,20.8,19.5,4,3,2,3,6.6,12.6,8.4,12.6,2,1,2,5,9.0,5.5,8.0,7.0,2
8.0,5.5,52.99,-1.0,33.786972,33.786972,5.32,3,5,3,4,2,27.88,27.2,25.84,23.8,1,1,5,2,13.5,12.6,14.4,13.5,4,2,1,5,6.6,12.6,8.4,12.6,4,3,1,5,11.7,7.2,10.4,9.1,4
5.5,6.5,55.9,-1.0,43.66587,34.317142,4.46,2,2,4,2,3,21.32,20.8,19.76,18.2,4,5,2,5,24.0,22.4,25.6,24.0,2,5,3,1,6.0,11.6,7.7,11.6,5,4,5,1,13.5,8.2,12.0,10.5,3
5.0,7.0,65.28,-1.0,37.48702,40.3882,4.67,4,4,1,1,4,22.96,22.4,21.28,19.6,1,1,1,1,6.0,5.6,6.4,6.0,1,4,3,5,7.2,13.7,9.1,13.7,4,4,5,1,12.6,7.7,11.2,9.8,4
6.5,7.0,54.94,-1.0,49.192696,50.418163,4.01,1,3,2,3,2,18.04,17.6,16.72,15.4,5,4,4,4,25.5,23.8,27.2,25.5,5,2,2,5,7.7,14.7,9.8,14.7,4,5,1,4,12.6,7.7,11.2,9.8,1
8.0,6.0,-2.0,29.63,34.693966,40.3882,4.72,2,3,1,2,1,14.76,14.4,13.68,12.6,3,5,3,4,22.5,21.0,24.0,22.5,4,4,1,1,5.5,10.5,7.0,10.5,2,1,2,5,9.0,5.5,8.0,7.0,5
5.0,7.0,61.96,-1.0,25.377773,30.279137,4.66,4,1,4,5,2,26.24,25.6,24.32,22.4,3,1,4,4,18.0,16.8,19.2,18.0,3,5,4,3,8.2,15.8,10.5,15.8,1,2,2,2,6.3,3.9,5.6,4.9,2
7.0,5.5,28.84,28.07,44.424614,32.009026,3.93,5,4,5,1,1,26.24,25.6,24.32,22.4,5,1,4,4,21.0,19.6,22.4,21.0,4,2,2,1,5.0,9.4,6.3,9.4,5,1,2,5,11.7,7.2,10.4,9.1,3
6.0,6.0,50.5,-1.0,26.164635,29.432209,5.02,5,4,1,4,1,24.6,24.0,22.8,21.0,3,3,1,1,12.0,11.2,12.8,12.0,1,2,1,5,5.0,9.4,6.3,9.4,5,4,3,2,12.6,7.7,11.2,9.8,4
5.5,5.0,27.28,25.98,47.192265,46.981216,4.01,3,3,5,3,5,31.16,30.4,28.88,26.6,4,4,5,2,22.5,21.0,24.0,22.5,2,4,1,2,5.0,9.4,6.3,9.4,4,3,1,5,11.7,7.2,10.4,9.1,3
7.5,5.5,28.96,28.56,26.164635,30.279137,4.37,3,5,2,4,5,31.16,30.4,28.88,26.6,3,5,3,2,19.5,18.2,20.8,19.5,3,5,4,4,8.8,16.8,11.2,16.8,2,4,5,1,10.8,6.6,9.6,8.4,2
7.5,5.0,53.25,-1.0,38.44207,46.5149,4.82,1,5,5,1,2,22.96,22.4,21.28,19.6,3,3,5,1,18.0,16.8,19.2,18.0,5,4,2,4,8.2,15.8,10.5,15.8,4,1,5,5,13.5,8.2,12.0,10.5,1
6.0,6.0,46.36,-1.0,51.95,46.51,4.16,3,2,5,4,3,27.88,27.2,25.84,23.8,3,5,5,4,25.5,23.8,27.2,25.5,4,1,4,1,5.5,10.5,7.0,10.5,1,5,2,5,11.7,7.2,10.4,9.1,3
5.5,6.0,32.16,32.52,36.54399,33.786972,4.83,5,5,2,2,2,26.24,25.6,24.32,22.4,2,2,1,4,13.5,12.6,14.4,13.5,4,1,4,2,6.0,11.6,7.7,11.6,2,2,2,2,7.2,4.4,6.4,5.6,4
7.5,5.0,27.26,27.39,42.958363,42.15046,3.93,4,5,3,5,3,32.8,32.0,30.4,28.0,4,3,4,5,24.0,22.4,25.6,24.0,5,5,2,3,8.2,15.8,10.5,15.8,2,2,2,5,9.9,6.0,8.8,7.7,2
6.5,5.5,64.42,-1.0,-2.0,47.645145,4.75,4,5,1,1,2,21.32,20.8,19.76,18.2,5,2,1,5,19.5,18.2,20.8,19.5,4,5,4,1,7.7,14.7,9.8,14.7,3,2,4,2,9.9,6.0,8.8,7.7,2
8.0,6.5,60.64,-1.0,26.759338,27.760277,5.47,5,3,2,3,1,22.96,22.4,21.28,19.6,3,5,1,5,21.0,19.6,22.4,21.0,1,3,1,4,5.0,9.4,6.3,9.4,2,3,1,2,7.2,4.4,6.4,5.6,3
8.0,6.0,27.65,25.98,44.424614,45.463757,3.93,1,4,5,2,2,22.96,22.4,21.28,19.6,2,5,3,5,22.5,21.0,24.0,22.5,3,5,1,5,7.7,14.7,9.8,14.7,4,1,2,2,8.1,5.0,7.2,6.3,2
6.5,5.0,54.8,-1.0,32.009026,23.84009,5.04,4,2,1,2,4,21.32,20.8,19.76,18.2,5,5,2,1,19.5,18.2,20.8,19.5,5,4,5,1,8.2,15.8,10.5,15.8,3,4,5,1,11.7,7.2,10.4,9.1,1
5.5,6.5,53.61,-1.0,33.018227,32.389,4.85,3,5,1,5,5,31.16,30.4,28.88,26.6,3,1,1,3,12.0,11.2,12.8,12.0,3,5,1,2,6.0,11.6,7.7,11.6,2,5,2,1,9.0,5.5,8.0,7.0,4
6.5,6.0,61.01,-1.0,35.98553,38.65269,4.65,4,1,1,1,5,19.68,19.2,18.24,16.8,1,3,5,3,18.0,16.8,19.2,18.0,2,2,2,1,3.9,7.3,4.9,7.3,1,4,4,2,9.9,6.0,8.8,7.7,3
7.5,5.0,29.62,28.21,35.379463,33.96883,4.2,2,3,2,3,4,22.96,22.4,21.28,19.6,3,3,4,3,19.5,18.2,20.8,19.5,2,5,4,3,7.7,14.7,9.8,14.7,2,1,3,5,9.9,6.0,8.8,7.7,2
5.5,7.0,30.06,27.78,40.3882,48.65324,4.09,2,1,1,2,4,16.4,16.0,15.2,14.0,1,5,5,2,19.5,18.2,20.8,19.5,4,5,3,2,7.7,14.7,9.8,14.7,4,2,4,3,11.7,7.2,10.4,9.1,1
7.0,5.0,28.04,25.82,34.24817,29.930927,4.19,4,4,4,2,1,24.6,24.0,22.8,21.0,3,5,2,3,19.5,18.2,20.8,19.5,5,4,2,1,6.6,12.6,8.4,12.6,1,5,3,4,11.7,7.2,10.4,9.1,1
8.0,7.0,67.53,-1.0,37.285557,34.313904,4.39,3,2,1,2,3,18.04,17.6,16.72,15.4,2,2,5,1,15.0,14.0,16.0,15.0,4,5,2,4,8.2,15.8,10.5,15.8,3,3,4,4,12.6,7.7,11.2,9.8,4
7.5,6.5,59.67,-1.0,32.574512,33.114872,4.67,1,3,4,2,2,19.68,19.2,18.24,16.8,4,3,2,3,18.0,16.8,19.2,18.0,2,4,5,4,8.2,15.8,10.5,15.8,3,4,3,5,13.5,8.2,12.0,10.5,1
8.0,5.0,30.68,26.88,35.61297,32.009026,4.25,3,5,1,4,1,22.96,22.4,21.28,19.6,4,1,4,5,21.0,19.6,22.4,21.0,3,2,3,2,5.5,10.5,7.0,10.5,2,2,5,5,12.6,7.7,11.2,9.8,3
5.5,5.5,46.38,-1.0,39.409122,38.44207,4.49,4,2,2,5,1,22.96,22.4,21.28,19.6,3,5,5,5,27.0,25.2,28.8,27.0,3,2,3,3,6.0,11.6,7.7,11.6,5,3,2,3,11.7,7.2,10.4,9.1,3
8.0,5.5,28.07,27.14,32.89,40.39,4.11,3,3,1,5,5,27.88,27.2,25.84,23.8,3,2,2,5,18.0,16.8,19.2,18.0,3,1,3,4,6.0,11.6,7.7,11.6,1,3,4,5,11.7,7.2,10.4,9.1,3
7.0,6.5,46.38,-1.0,39.409122,38.44207,4.49,4,2,2,5,1,22.96,22.4,21.28,19.6,3,5,5,5,27.0,25.2,28.8,27.0,3,2,3,3,6.0,11.6,7.7,11.6,5,3,2,3,11.7,7.2,10.4,9.1,3
5.0,6.5,29.57,28.95,40.3882,42.38238,4.19,3,2,2,3,3,21.32,20.8,19.76,18.2,3,4,4,5,24.0,22.4,25.6,24.0,3,1,3,1,4.4,8.4,5.6,8.4,2,1,4,3,9.0,5.5,8.0,7.0,3
7.0,6.5,27.74,26.59,18.84,40.39,3.87,4,2,3,5,5,31.16,30.4,28.88,26.6,4,3,3,1,16.5,15.4,17.6,16.5,4,1,3,3,6.0,11.6,7.7,11.6,4,3,4,1,10.8,6.6,9.6,8.4,5
7.5,7.0,69.38,-1.0,32.891994,33.786972,4.41,4,5,4,2,2,27.88,27.2,25.84,23.8,4,2,5,1,18.0,16.8,19.2,18.0,5,3,2,2,6.6,12.6,8.4,12.6,4,4,5,1,12.6,7.7,11.2,9.8,1
5.0,6.0,30.07,28.85,30.608036,32.767147,4.38,4,1,2,4,2,21.32,20.8,19.76,18.2,2,3,5,2,18.0,16.8,19.2,18.0,5,4,2,2,7.2,13.7,9.1,13.7,5,2,4,4,13.5,8.2,12.0,10.5,1
5.5,5.5,26.89,25.4,39.51,44.77,4.07,1,2,3,5,4,24.6,24.0,22.8,21.0,1,2,3,3,13.5,12.6,14.4,13.5,4,1,5,1,6.0,11.6,7.7,11.6,4,1,4,4,11.7,7.2,10.4,9.1,4
6.5,6.0,60.33,-1.0,30.279137,33.786972,4.95,5,2,5,1,4,27.88,27.2,25.84,23.8,2,5,1,1,13.5,12.6,14.4,13.5,5,5,5,2,9.3,17.9,11.9,17.9,5,5,2,4,14.4,8.8,12.8,11.2,4
7.0,6.0,60.33,-1.0,30.279137,33.786972,4.95,5,2,5,1,4,27.88,27.2,25.84,23.8,2,5,1,1,13.5,12.6,14.4,13.5,5,5,5,2,9.3,17.9,11.9,17.9,5,5,2,4,14.4,8.8,12.8,11.2,4
6.5,5.5,26.2,26.41,40.3882,37.48702,4.12,3,1,1,3,5,21.32,20.8,19.76,18.2,3,4,1,1,13.5,12.6,14.4,13.5,2,3,4,3,6.6,12.6,8.4,12.6,1,1,2,1,4.5,2.8,4.0,3.5,4
5.0,7.0,27.09,27.38,37.936035,37.125366,4.24,2,2,2,1,3,16.4,16.0,15.2,14.0,4,5,1,3,19.5,18.2,20.8,19.5,2,5,5,1,7.2,13.7,9.1,13.7,3,4,3,3,11.7,7.2,10.4,9.1,1
7.5,6.5,69.67,-1.0,44.616245,44.172596,4.71,1,5,5,1,4,26.24,25.6,24.32,22.4,2,3,2,5,18.0,16.8,19.2,18.0,3,3,1,3,5.5,10.5,7.0,10.5,5,4,3,5,15.3,9.3,13.6,11.9,3
8.0,5.0,27.73,28.85,34.22342,41.049763,4.38,4,5,1,4,5,31.16,30.4,28.88,26.6,3,3,5,2,19.5,18.2,20.8,19.5,1,1,3,1,3.3,6.3,4.2,6.3,3,3,1,2,8.1,5.0,7.2,6.3,3
5.0,5.5,27.18,27.0,41.87489,37.55688,4.25,5,4,3,2,1,24.6,24.0,22.8,21.0,5,5,4,5,28.5,26.6,30.4,28.5,3,5,4,2,7.7,14.7,9.8,14.7,2,4,5,5,14.4,8.8,12.8,11.2,1
5.5,6.5,31.86,31.28,34.8466,37.42983,4.44,3,5,3,5,3,31.16,30.4,28.88,26.6,3,1,5,1,15.0,14.0,16.0,15.0,2,1,3,1,3.9,7.3,4.9,7.3,2,1,3,4,9.0,5.5,8.0,7.0,4
5.5,5.0,49.7,-1.0,29.432209,46.5149,4.43,4,5,5,3,1,29.52,28.8,27.36,25.2,4,2,5,5,24.0,22.4,25.6,24.0,3,2,2,3,5.5,10.5,7.0,10.5,5,1,2,2,9.0,5.5,8.0,7.0,3
5.0,5.5,70.61,-1.0,29.432209,27.774395,5.36,1,3,4,3,3,22.96,22.4,21.28,19.6,2,2,1,4,13.5,12.6,14.4,13.5,2,3,3,3,6.0,11.6,7.7,11.6,5,4,4,3,14.4,8.8,12.8,11.2,4
5.0,7.0,72.06,-1.0,36.341877,18.605711,5.19,3,2,3,2,5,24.6,24.0,22.8,21.0,3,1,4,2,15.0,14.0,16.0,15.0,2,3,1,1,3.9,7.3,4.9,7.3,1,3,1,3,7.2,4.4,6.4,5.6,4
6.5,5.0,32.01,28.64,49.844185,40.367657,3.98,3,4,2,4,1,22.96,22.4,21.28,19.6,4,2,3,1,15.0,14.0,16.0,15.0,5,5,5,3,9.9,18.9,12.6,18.9,1,2,4,5,10.8,6.6,9.6,8.4,4
5.5,6.5,62.74,-1.0,42.476425,44.969997,5.63,1,2,4,2,1,16.4,16.0,15.2,14.0,4,2,3,2,16.5,15.4,17.6,16.5,1,1,2,2,3.3,6.3,4.2,6.3,5,4,4,2,13.5,8.2,12.0,10.5,4
8.0,6.0,31.27,29.41,21.623661,30.279137,5.0,5,5,4,5,2,34.44,33.6,31.92,29.4,3,2,2,1,12.0,11.2,12.8,12.0,2,5,2,4,7.2,13.7,9.1,13.7,3,1,1,4,8.1,5.0,7.2,6.3,4
8.0,6.5,57.4,-1.0,37.866642,36.09547,4.36,2,3,5,2,1,21.32,20.8,19.76,18.2,3,1,2,5,16.5,15.4,17.6,16.5,3,5,3,3,7.7,14.7,9.8,14.7,1,1,1,3,5.4,3.3,4.8,4.2,5
6.0,5.5,27.79,26.86,30.279137,24.602924,4.12,2,3,4,4,2,24.6,24.0,22.8,21.0,4,5,2,1,18.0,16.8,19.2,18.0,1,3,4,3,6.0,11.6,7.7,11.6,1,2,3,2,7.2,4.4,6.4,5.6,3
6.5,7.0,68.13,-1.0,29.202724,28.089436,5.27,5,5,3,2,1,26.24,25.6,24.32,22.4,1,5,2,1,13.5,12.6,14.4,13.5,2,4,5,5,8.8,16.8,11.2,16.8,3,4,3,2,10.8,6.6,9.6,8.4,4
8.0,5.0,31.94,30.29,26.164635,24.602924,4.67,1,1,5,1,4,19.68,19.2,18.24,16.8,3,2,2,3,15.0,14.0,16.0,15.0,5,5,2,4,8.8,16.8,11.2,16.8,1,2,5,5,11.7,7.2,10.4,9.1,4
7.5,6.0,64.34,-1.0,35.12309,32.741676,5.48,3,3,1,5,4,26.24,25.6,24.32,22.4,5,2,1,5,19.5,18.2,20.8,19.5,1,2,5,1,5.0,9.4,6.3,9.4,2,2,1,4,8.1,5.0,7.2,6.3,3
6.0,6.0,28.11,28.16,36.75606,56.311607,4.37,4,4,1,2,4,24.6,24.0,22.8,21.0,4,2,3,4,19.5,18.2,20.8,19.5,4,5,1,1,6.0,11.6,7.7,11.6,5,4,3,2,12.6,7.7,11.2,9.8,3
7.0,6.5,71.14,-1.0,29.432209,33.786972,5.25,5,2,4,4,3,29.52,28.8,27.36,25.2,4,2,3,4,19.5,18.2,20.8,19.5,2,2,4,4,6.6,12.6,8.4,12.6,2,4,5,3,12.6,7.7,11.2,9.8,1
6.5,7.0,62.95,-1.0,32.891994,32.891994,5.04,4,1,2,1,4,19.68,19.2,18.24,16.8,3,3,1,5,18.0,16.8,19.2,18.0,5,2,3,3,7.2,13.7,9.1,13.7,3,1,2,1,6.3,3.9,5.6,4.9,2
8.0,7.0,60.27,-1.0,39.50204,-2.0,4.41,3,1,4,3,3,22.96,22.4,21.28,19.6,1,3,3,2,13.5,12.6,14.4,13.5,3,4,5,5,9.3,17.9,11.9,17.9,5,4,5,2,14.4,8.8,12.8,11.2,4
8.0,5.0,33.46,27.66,43.005104,47.291965,4.3,1,1,3,2,4,18.04,17.6,16.72,15.4,5,1,1,1,12.0,11.2,12.8,12.0,3,1,5,1,5.5,10.5,7.0,10.5,1,4,4,2,9.9,6.0,8.8,7.7,4
5.0,6.5,26.34,25.28,46.5149,50.839634,4.01,4,1,1,5,1,19.68,19.2,18.24,16.8,1,2,5,1,13.5,12.6,14.4,13.5,3,5,2,1,6.0,11.6,7.7,11.6,5,4,2,4,13.5,8.2,12.0,10.5,4
5.5,6.0,30.07,28.85,30.608036,32.767147,4.38,4,1,2,4,2,21.32,20.8,19.76,18.2,2,3,5,2,18.0,16.8,19.2,18.0,5,4,2,2,7.2,13.7,9.1,13.7,5,2,4,4,13.5,8.2,12.0,10.5,1
5.0,6.0,27.25,26.32,44.005566,42.770184,4.2,2,4,2,3,5,26.24,25.6,24.32,22.4,3,3,3,3,18.0,16.8,19.2,18.0,5,3,3,2,7.2,13.7,9.1,13.7,5,5,1,5,14.4,8.8,12.8,11.2,1
5.0,7.0,32.8,28.14,38.44207,42.38238,4.04,3,4,3,1,5,26.24,25.6,24.32,22.4,3,4,1,4,18.0,16.8,19.2,18.0,2,5,2,3,6.6,12.6,8.4,12.6,4,5,1,4,12.6,7.7,11.2,9.8,1
8.0,7.0,60.24,-1.0,38.603973,39.458355,5.01,2,2,5,5,1,24.6,24.0,22.8,21.0,5,2,4,2,19.5,18.2,20.8,19.5,5,1,5,1,6.6,12.6,8.4,12.6,1,3,3,5,10.8,6.6,9.6,8.4,2
8.0,5.0,30.31,27.36,39.409122,37.48702,4.65,3,3,2,1,4,21.32,20.8,19.76,18.2,1,3,1,2,10.5,9.8,11.2,10.5,2,3,4,2,6.0,11.6,7.7,11.6,5,3,4,2,12.6,7.7,11.2,9.8,4
5.0,5.5,31.71,31.56,31.628563,31.627441,4.54,2,2,4,2,5,24.6,24.0,22.8,21.0,2,2,5,4,19.5,18.2,20.8,19.5,5,4,1,4,7.7,14.7,9.8,14.7,4,1,1,3,8.1,5.0,7.2,6.3,2
5.0,5.0,50.35,-1.0,38.425457,36.370716,4.54,2,3,4,1,2,19.68,19.2,18.24,16.8,3,3,5,1,18.0,16.8,19.2,18.0,3,3,3,2,6.0,11.6,7.7,11.6,1,4,1,2,7.2,4.4,6.4,5.6,3
6.0,7.0,27.91,27.27,41.379276,37.48702,4.16,5,1,3,2,3,22.96,22.4,21.28,19.6,5,3,1,4,19.5,18.2,20.8,19.5,3,5,3,4,8.2,15.8,10.5,15.8,5,4,4,5,16.2,9.9,14.4,12.6,1
6.5,5.5,68.25,-1.0,31.371674,31.795908,5.48,2,5,2,5,3,27.88,27.2,25.84,23.8,1,5,2,2,15.0,14.0,16.0,15.0,5,3,4,1,7.2,13.7,9.1,13.7,2,5,3,1,9.9,6.0,8.8,7.7,4
7.0,7.0,66.03,-1.0,42.98681,45.360634,4.5,4,1,2,3,2,19.68,19.2,18.24,16.8,2,4,4,5,22.5,21.0,24.0,22.5,5,3,5,3,8.8,16.8,11.2,16.8,5,1,4,4,12.6,7.7,11.2,9.8,1
6.0,6.0,29.31,27.35,42.101,39.478,4.33,1,4,4,4,1,22.96,22.4,21.28,19.6,1,2,1,5,13.5,12.6,14.4,13.5,3,4,5,2,7.7,14.7,9.8,14.7,4,1,3,4,10.8,6.6,9.6,8.4,4
5.5,6.0,29.19,30.49,46.057827,50.99701,4.22,4,4,4,5,2,31.16,30.4,28.88,26.6,2,4,3,2,16.5,15.4,17.6,16.5,5,5,1,1,6.6,12.6,8.4,12.6,3,5,2,2,10.8,6.6,9.6,8.4,4
5.0,5.0,60.01,-1.0,37.648808,39.236946,4.3,3,4,2,5,4,29.52,28.8,27.36,25.2,4,2,4,2,18.0,16.8,19.2,18.0,3,1,4,2,5.5,10.5,7.0,10.5,5,3,5,4,15.3,9.3,13.6,11.9,3
7.0,6.5,27.2,28.66,37.51143,34.29769,4.16,4,1,1,5,4,24.6,24.0,22.8,21.0,2,5,5,4,24.0,22.4,25.6,24.0,4,3,3,3,7.2,13.7,9.1,13.7,5,1,5,5,14.4,8.8,12.8,11.2,1
7.0,6.5,55.36,-1.0,32.009026,43.397495,4.8,4,5,1,2,1,21.32,20.8,19.76,18.2,1,1,1,1,6.0,5.6,6.4,6.0,5,2,5,4,8.8,16.8,11.2,16.8,2,1,5,5,11.7,7.2,10.4,9.1,4
6.0,6.0,66.03,-1.0,35.61297,42.38238,4.81,5,4,3,1,3,26.24,25.6,24.32,22.4,1,1,5,3,15.0,14.0,16.0,15.0,3,1,5,1,5.5,10.5,7.0,10.5,3,2,3,2,9.0,5.5,8.0,7.0,4
5.0,7.0,49.7,-1.0,29.432209,46.5149,4.43,4,5,5,3,1,29.52,28.8,27.36,25.2,4,2,5,5,24.0,22.4,25.6,24.0,3,2,2,3,5.5,10.5,7.0,10.5,5,1,2,2,9.0,5.5,8.0,7.0,3
7.0,7.0,31.85,29.48,39.409122,37.48702,4.52,3,2,1,4,1,18.04,17.6,16.72,15.4,4,3,1,1,13.5,12.6,14.4,13.5,2,4,4,1,6.0,11.6,7.7,11.6,4,3,2,1,9.0,5.5,8.0,7.0,4
6.5,5.0,27.03,28.73,42.146004,41.945705,4.06,5,4,4,4,5,36.08,35.2,33.44,30.8,4,4,4,3,22.5,21.0,24.0,22.5,1,5,5,3,7.7,14.7,9.8,14.7,5,2,3,3,11.7,7.2,10.4,9.1,1
6.5,7.0,52.96,-1.0,55.019188,50.18275,5.4,1,5,5,1,2,22.96,22.4,21.28,19.6,1,3,4,1,13.5,12.6,14.4,13.5,2,1,3,4,5.5,10.5,7.0,10.5,5,4,2,5,14.4,8.8,12.8,11.2,4
8.0,5.0,65.35,-1.0,36.148167,-2.0,5.29,5,5,3,2,3,29.52,28.8,27.36,25.2,5,1,1,5,18.0,16.8,19.2,18.0,4,2,3,2,6.0,11.6,7.7,11.6,1,2,3,3,8.1,5.0,7.2,6.3,3
5.5,5.5,55.82,-1.0,38.44207,35.61297,4.65,3,3,5,5,2,29.52,28.8,27.36,25.2,3,5,1,4,19.5,18.2,20.8,19.5,5,5,5,5,11.0,21.0,14.0,21.0,5,3,5,1,12.6,7.7,11.2,9.8,1
7.5,5.5,30.6,29.58,50.839634,50.839634,4.0,3,4,5,1,2,24.6,24.0,22.8,21.0,5,5,2,5,25.5,23.8,27.2,25.5,1,3,1,3,4.4,8.4,5.6,8.4,1,1,5,4,9.9,6.0,8.8,7.7,3
6.0,7.0,74.74,-1.0,35.61297,20.90888,5.11,5,1,5,2,2,24.6,24.0,22.8,21.0,2,1,2,1,9.0,8.4,9.6,9.0,2,3,5,2,6.6,12.6,8.4,12.6,4,1,2,5,10.8,6.6,9.6,8.4,4
