R1,R2,CTest1,CTest2,VJump1,VJump2,30m,PH1,PH2,PH3,PH4,PH5,PHA,PHB,PHV,PHF,Reac1,Reac2,Reac3,Reac4,RA,RB,RV,RF,S1,S2,S3,S4,SA,SB,SV,SF,PS1,PS2,PS3,PS4,PSA,PSB,PSV,PSF,Branch
4.5,5.5,54.805,-1.0,32.009026,23.84009,5.044,4.0,2.0,1.0,2.0,4.0,21.32,20.8,19.76,18.2,5.0,5.0,2.0,1.0,19.5,18.2,20.8,19.5,5.0,4.0,5.0,1.0,8.25,15.75,10.5,15.75,3.0,4.0,5.0,1.0,11.7,7.15,10.4,9.1,0
7.0,2.0,27.785,26.86,30.279137,24.602924,4.123,2.0,3.0,4.0,4.0,2.0,24.6,24.0,22.8,21.0,4.0,5.0,2.0,1.0,18.0,16.8,19.2,18.0,1.0,3.0,4.0,3.0,6.05,11.55,7.7,11.55,1.0,2.0,3.0,2.0,7.2,4.4,6.4,5.6,2
5.0,4.0,26.348,28.925,43.655636,44.6772,3.709,3.0,2.0,4.0,4.0,5.0,29.52,28.8,27.36,25.2,4.0,5.0,3.0,2.0,21.0,19.6,22.4,21.0,2.0,3.0,4.0,1.0,5.5,10.5,7.0,10.5,1.0,5.0,2.0,2.0,9.0,5.5,8.0,7.0,2
7.0,7.0,28.517,26.93,41.639076,41.68853,4.187,2.0,4.0,3.0,5.0,1.0,24.6,24.0,22.8,21.0,5.0,2.0,4.0,3.0,21.0,19.6,22.4,21.0,5.0,1.0,1.0,3.0,5.5,10.5,7.0,10.5,1.0,2.0,3.0,3.0,8.1,4.95,7.2,6.3,2
3.0,4.0,26.319,27.201,39.41,38.44,3.915,5.0,4.0,1.0,5.0,3.0,29.52,28.8,27.36,25.2,1.0,1.0,2.0,5.0,13.5,12.6,14.4,13.5,2.0,2.0,3.0,3.0,5.5,10.5,7.0,10.5,5.0,5.0,4.0,1.0,13.5,8.25,12.0,10.5,3
8.0,5.0,30.75,30.297,31.923769,30.751787,4.604,1.0,3.0,3.0,5.0,3.0,24.6,24.0,22.8,21.0,1.0,5.0,4.0,5.0,22.5,21.0,24.0,22.5,4.0,5.0,1.0,2.0,6.6,12.6,8.4,12.6,4.0,1.0,5.0,5.0,13.5,8.25,12.0,10.5,0
5.5,7.0,69.963,-1.0,34.693966,32.009026,4.706,3.0,4.0,1.0,4.0,4.0,26.24,25.6,24.32,22.4,2.0,4.0,2.0,5.0,19.5,18.2,20.8,19.5,5.0,3.0,5.0,5.0,9.9,18.9,12.6,18.9,5.0,2.0,4.0,1.0,10.8,6.6,9.6,8.4,1
6.0,6.5,60.095,-1.0,47.61931,41.439556,4.99,2.0,4.0,1.0,1.0,1.0,14.76,14.4,13.68,12.6,1.0,4.0,3.0,3.0,16.5,15.4,17.6,16.5,1.0,3.0,4.0,1.0,4.95,9.45,6.3,9.45,5.0,5.0,3.0,1.0,12.6,7.7,11.2,9.8,4
8.0,7.0,57.872,-1.0,37.671906,36.30984,4.639,2.0,4.0,1.0,5.0,4.0,26.24,25.6,24.32,22.4,1.0,2.0,4.0,3.0,15.0,14.0,16.0,15.0,3.0,5.0,5.0,1.0,7.7,14.7,9.8,14.7,5.0,2.0,4.0,5.0,14.4,8.8,12.8,11.2,3
5.0,5.0,31.1,29.804,33.51786,35.422676,4.444,3.0,4.0,2.0,1.0,3.0,21.32,20.8,19.76,18.2,3.0,5.0,3.0,4.0,22.5,21.0,24.0,22.5,1.0,3.0,2.0,1.0,3.85,7.35,4.9,7.35,3.0,1.0,5.0,1.0,9.0,5.5,8.0,7.0,2
8.0,2.0,32.456,28.529,43.12426,40.97814,3.994,2.0,4.0,3.0,2.0,3.0,22.96,22.4,21.28,19.6,1.0,5.0,1.0,3.0,15.0,14.0,16.0,15.0,5.0,3.0,2.0,1.0,6.05,11.55,7.7,11.55,4.0,2.0,2.0,3.0,9.9,6.05,8.8,7.7,3
7.0,7.0,49.154,-1.0,34.693966,23.84009,4.868,3.0,5.0,4.0,1.0,5.0,29.52,28.8,27.36,25.2,3.0,3.0,5.0,3.0,21.0,19.6,22.4,21.0,4.0,5.0,1.0,2.0,6.6,12.6,8.4,12.6,1.0,4.0,2.0,5.0,10.8,6.6,9.6,8.4,1
5.5,5.0,63.273,-1.0,38.44207,-2.0,4.578,4.0,4.0,2.0,1.0,1.0,19.68,19.2,18.24,16.8,5.0,3.0,3.0,2.0,19.5,18.2,20.8,19.5,4.0,2.0,3.0,1.0,5.5,10.5,7.0,10.5,3.0,1.0,1.0,1.0,5.4,3.3,4.8,4.2,2
8.0,7.0,60.329,-1.0,30.279137,33.786972,4.948,5.0,2.0,5.0,1.0,4.0,27.88,27.2,25.84,23.8,2.0,5.0,1.0,1.0,13.5,12.6,14.4,13.5,5.0,5.0,5.0,2.0,9.35,17.85,11.9,17.85,5.0,5.0,2.0,4.0,14.4,8.8,12.8,11.2,3
7.5,6.0,56.072,-1.0,34.693966,13.839144,4.499,1.0,1.0,1.0,2.0,4.0,14.76,14.4,13.68,12.6,3.0,4.0,3.0,4.0,21.0,19.6,22.4,21.0,3.0,1.0,5.0,1.0,5.5,10.5,7.0,10.5,1.0,4.0,2.0,3.0,9.0,5.5,8.0,7.0,4
5.5,4.0,60.752,-1.0,36.711777,35.260628,4.978,4.0,3.0,4.0,1.0,3.0,24.6,24.0,22.8,21.0,3.0,1.0,1.0,1.0,9.0,8.4,9.6,9.0,3.0,5.0,4.0,5.0,9.35,17.85,11.9,17.85,4.0,2.0,5.0,5.0,14.4,8.8,12.8,11.2,3
5.0,5.0,28.37,27.63,36.198647,37.117275,4.043,4.0,5.0,4.0,1.0,4.0,29.52,28.8,27.36,25.2,4.0,4.0,4.0,3.0,22.5,21.0,24.0,22.5,4.0,4.0,4.0,3.0,8.25,15.75,10.5,15.75,1.0,4.0,1.0,5.0,9.9,6.05,8.8,7.7,1
8.0,7.0,55.235,-1.0,44.424614,46.5149,4.352,4.0,1.0,2.0,5.0,2.0,22.96,22.4,21.28,19.6,5.0,4.0,5.0,2.0,24.0,22.4,25.6,24.0,3.0,5.0,4.0,3.0,8.25,15.75,10.5,15.75,2.0,2.0,1.0,1.0,5.4,3.3,4.8,4.2,1
8.0,7.0,54.723,-1.0,29.93444,29.180593,4.857,4.0,2.0,2.0,4.0,5.0,27.88,27.2,25.84,23.8,1.0,3.0,3.0,4.0,16.5,15.4,17.6,16.5,4.0,1.0,4.0,1.0,5.5,10.5,7.0,10.5,4.0,1.0,4.0,5.0,12.6,7.7,11.2,9.8,3
7.0,4.0,30.683,26.879,35.61297,32.009026,4.251,3.0,5.0,1.0,4.0,1.0,22.96,22.4,21.28,19.6,4.0,1.0,4.0,5.0,21.0,19.6,22.4,21.0,3.0,2.0,3.0,2.0,5.5,10.5,7.0,10.5,2.0,2.0,5.0,5.0,12.6,7.7,11.2,9.8,2
6.5,5.5,61.101,-1.0,27.774395,32.009026,5.252,2.0,2.0,5.0,5.0,1.0,24.6,24.0,22.8,21.0,1.0,2.0,1.0,1.0,7.5,7.0,8.0,7.5,3.0,1.0,3.0,1.0,4.4,8.4,5.6,8.4,2.0,2.0,2.0,4.0,9.0,5.5,8.0,7.0,3
7.0,4.5,61.958,-1.0,25.377773,30.279137,4.663,4.0,1.0,4.0,5.0,2.0,26.24,25.6,24.32,22.4,3.0,1.0,4.0,4.0,18.0,16.8,19.2,18.0,3.0,5.0,4.0,3.0,8.25,15.75,10.5,15.75,1.0,2.0,2.0,2.0,6.3,3.85,5.6,4.9,1
7.0,8.0,26.018,27.139,44.424614,33.79,4.218,2.0,4.0,4.0,5.0,1.0,26.24,25.6,24.32,22.4,4.0,3.0,5.0,3.0,22.5,21.0,24.0,22.5,4.0,5.0,3.0,4.0,8.8,16.8,11.2,16.8,5.0,4.0,2.0,2.0,11.7,7.15,10.4,9.1,0
7.0,8.0,32.685,31.901,28.597296,34.693966,4.397,4.0,3.0,3.0,5.0,1.0,26.24,25.6,24.32,22.4,5.0,3.0,4.0,1.0,19.5,18.2,20.8,19.5,1.0,2.0,4.0,3.0,5.5,10.5,7.0,10.5,3.0,5.0,1.0,1.0,9.0,5.5,8.0,7.0,2
5.5,4.5,59.124,-1.0,33.791603,36.729355,5.161,1.0,2.0,2.0,3.0,1.0,14.76,14.4,13.68,12.6,4.0,3.0,1.0,5.0,19.5,18.2,20.8,19.5,2.0,4.0,4.0,5.0,8.25,15.75,10.5,15.75,5.0,3.0,2.0,5.0,13.5,8.25,12.0,10.5,4
4.0,4.0,27.732,29.567,37.48702,39.409122,4.141,2.0,3.0,2.0,3.0,4.0,22.96,22.4,21.28,19.6,3.0,1.0,3.0,5.0,18.0,16.8,19.2,18.0,1.0,5.0,4.0,4.0,7.7,14.7,9.8,14.7,3.0,4.0,3.0,4.0,12.6,7.7,11.2,9.8,0
7.0,8.0,26.166,25.944,39.409122,46.5149,4.043,5.0,1.0,3.0,1.0,3.0,21.32,20.8,19.76,18.2,3.0,4.0,5.0,3.0,22.5,21.0,24.0,22.5,4.0,4.0,2.0,3.0,7.15,13.65,9.1,13.65,2.0,1.0,1.0,5.0,8.1,4.95,7.2,6.3,1
6.0,6.0,27.553,28.62,40.97517,35.778873,4.457,2.0,5.0,1.0,3.0,4.0,24.6,24.0,22.8,21.0,5.0,2.0,2.0,3.0,18.0,16.8,19.2,18.0,4.0,3.0,3.0,3.0,7.15,13.65,9.1,13.65,2.0,5.0,2.0,5.0,12.6,7.7,11.2,9.8,0
8.0,6.0,60.501,-1.0,-2.0,27.774395,4.723,4.0,1.0,4.0,3.0,3.0,24.6,24.0,22.8,21.0,3.0,3.0,5.0,3.0,21.0,19.6,22.4,21.0,4.0,1.0,2.0,2.0,4.95,9.45,6.3,9.45,4.0,1.0,2.0,2.0,8.1,4.95,7.2,6.3,2
